2465,185459.96976982802
387,235535.49495819956
873,233217.82799118757
1918,-57882.7665913254
2764,236351.3555546254
2184,136834.73216982186
934,134852.45069601387
1920,137698.7007644102
2631,145521.2603841126
1768,633962.0190159306
2040,-830745.4600793123
1749,208697.06612428278
834,217608.10525815934
1457,248184.03075566143
79,131103.07212407142
2302,111564.06804735214
1817,133267.9216214195
2755,246593.57525800169
359,161343.6427056864
2059,108610.86945876479
2092,258857.11408522725
2516,231394.81094314158
150,106157.91369718313
1656,151117.9837276712
83,115138.67057243735
2411,174417.35421908647
795,58503.65392077714
2312,247833.37900941074
2917,79565.52277701348
1624,175595.52952454984
2215,334852.9048952833
1211,155627.5246173963
1485,169471.84508880228
1024,191258.04317494482
570,225795.37524031848
2874,-418847.13875602186
700,-1981734.229405649
2756,218422.29209315777
2022,-535005.1784951165
583,231810.5021836534
2392,330417.0185453072
2424,197147.99341152608
212,157954.29879882187
736,-697149.6954892129
1610,180425.43534038216
890,-67368.28619172424
467,155827.2842490524
578,247324.1594496742
1747,192671.1502918005
1149,161873.60123558342
2758,260654.2424210608
857,132037.47920724005
2219,288054.58001862466
733,123430.66031320393
2909,95538.29497595876
1798,258891.8902009055
235,133496.43967831135
2366,131159.2213432938
1027,113351.65887124836
1195,-162055.64071713388
1303,-70383.06380302459
148,265612.5194015503
608,162943.2391063273
2515,177828.7276602462
821,270771.391845949
2500,275002.4951238483
745,97569.5900260359
741,-1248557.0790562704
1611,162304.469965294
2532,121805.27792683244
1081,240411.3628312871
1692,405978.9676719308
2520,191829.70352719724
276,111514.19428107888
1992,127668.14581945539
663,3565.175702355802
418,146005.24717602134
1733,142530.9990935549
2359,156684.93323745579
253,226732.36760684848
1518,164365.16120643914
2035,-849166.8378677815
2919,53193.694010823965
1540,-799897.5466001108
2120,135253.78469459713
1674,173611.06109926105
256,145339.83443718404
2361,27382.036934383214
978,70674.87849653512
2280,179648.2327665463
2095,228484.87960820645
1709,340687.4963617921
2801,252783.62609143555
1246,86738.55749157071
2373,105531.03367496282
1055,292253.05985440314
2017,120153.34371553361
1099,308359.13764320314
1344,548620.3169600368
835,190820.19214354455
1117,222570.9344349131
2043,82628.85253973305
2085,142591.69431706518
410,141688.8206960112
2650,-1525322.7186153233
2867,157657.2513275221
1668,-111080.02220735699
1161,165437.7614301592
2122,180885.78768886626
2539,158667.5359788686
1047,139358.03112303466
1445,79210.72631087899
541,134309.31974895298
569,232781.31841789186
1276,-78995.60261737555
918,146773.37353468686
326,119396.84259620309
1936,127420.13054733723
895,88425.20331549644
257,109428.84659882635
1241,191813.55364907533
1545,138698.33358358592
1189,174576.8832391426
270,168292.21031001955
2066,-357083.5813548714
693,-1200330.0583126992
1259,-906227.50184495
2916,154141.95774416625
2321,258568.4927497208
1977,128191.25151415914
1895,168063.34044276178
1240,156188.42521110922
85,-443691.1692197919
1823,122599.66381183267
825,309033.3262340799
110,230933.69266902655
697,-1019727.0635542646
2297,101160.44861473143
1231,135969.43418470025
1355,136230.08482524753
968,341842.1290043071
584,221579.54518198967
1315,147835.05327381194
1606,78793.9720742181
206,116081.59473147988
1685,302685.92065913975
2016,128914.8618029207
869,206100.16625574976
2135,118898.4194869101
2346,165237.15480658412
2430,241734.1800178811
2198,86288.46263258904
2652,-366519.32713349164
27,107950.71165797114
241,174475.5507465601
906,128028.51166495681
1506,87042.66216690093
2098,387689.48335540295
1435,235390.56078966707
2213,100507.89816357195
1274,-942928.8334758058
743,15754.40485946089
1737,195960.15263427794
2797,290607.23416318744
2185,65174.609636195004
58,167844.95800101012
830,220544.8355300352
808,125100.30602170527
680,166329.38255949318
1153,73436.22122117132
1291,158268.93775824457
1818,178082.87942910194
2161,181360.49094284326
1883,-212355.19251722097
350,351614.82332319766
2473,154577.3851152435
295,206588.58994635195
293,-952209.918040663
859,108221.39701846987
288,-491370.7137507498
1578,108394.61208940297
102,217478.16334042698
2831,177216.45343382657
1030,161146.56456726044
2551,138294.3007864952
1286,-1704213.9191096947
958,279031.16775256395
776,-193410.71841219068
72,227534.5411695093
2263,248404.0333617553
1866,157261.68550028652
2876,61602.55121181905
2146,266651.7500093952
103,180725.6734073609
1500,176063.6054027006
492,167410.74919385463
167,143098.13691996783
2597,87485.65645525604
2685,111909.2176162079
1035,157633.45409498364
1220,-107366.51616220921
2602,-1233108.661508374
2159,204962.75063100457
695,-36669.767589747906
1109,267755.13333137333
640,-444902.1730002612
1652,157304.3642841801
2090,169438.06542623788
1188,195968.99816137552
2345,244055.5547159165
1059,398503.023492001
2751,233671.58999988437
128,-745574.3019226715
1523,193529.95782303065
2925,171499.29763682932
2145,329641.9201239422
1121,201996.76297011226
566,332035.1578935087
565,223654.513779141
1331,-220676.3740838468
2928,117437.53664409369
156,-660550.8960881606
797,152762.24715334177
327,76973.01933915168
2859,-252843.91367451847
1453,84227.43043094128
1762,336719.58993554115
1868,191946.61077652127
1760,167117.50396173447
1113,251147.41552053392
1812,185882.9697208926
117,153590.46731683612
1142,234058.05715786666
2342,345318.85376452655
927,133291.9252799526
2478,186581.6824607849
655,48199.21503286809
2064,114185.60515313596
369,243359.88214417547
2239,131680.961084418
2732,216765.4378511533
1653,168150.13223654777
959,204053.5766249001
2395,320881.3418333009
1412,109177.40922097862
271,281206.95503515005
1484,169938.43504684418
1497,161531.76612780243
552,161140.38446017355
2,126999.51498679817
1855,316168.2768389955
4,254509.48680630326
2292,150087.69926676154
134,140135.55171385407
646,-416127.439291805
42,301269.65823524445
532,244324.88395144045
713,102995.80114017427
2561,145049.28187920153
2360,134216.11175093055
1333,128345.33398356289
1407,224353.0580902323
2892,297961.3399678618
574,248967.21864102036
1227,195139.3422499895
2591,212658.1401336193
1476,241683.60811404884
1125,278859.1377619803
1446,127559.36464853585
408,106426.36824638397
1101,297829.21604269743
2251,190394.63219996542
373,205405.0072958246
2554,95682.97691544145
2382,261102.88809849322
1985,-588637.6651633456
519,248204.8964871168
1093,192312.59817767888
864,263340.30777709186
2889,160872.05138979852
2308,223684.41226813942
986,150932.48727609217
1302,-160472.6135757789
585,146131.63375813514
2708,152150.57435455918
147,144452.0384631008
1441,234890.74170023948
383,157237.4376404658
285,167837.66221202165
181,-856671.5431554392
358,149617.96236374974
780,176911.59624305367
258,196508.57467614114
1865,257397.99344964325
692,149010.90859039873
2902,326225.0954980925
508,279264.2893203795
2638,147866.50953962654
36,140388.1831471771
611,179719.32724288106
2281,115201.04783500731
1678,123456.70400048792
1696,415277.1486385986
1557,96933.68418244272
2180,155922.6914191693
1726,225380.2656646669
951,142688.3959298879
267,225127.53526022285
2706,-120917.08765365928
2221,219611.95273584872
1357,208574.191309534
2901,310208.53069709986
347,180086.85662429035
2164,206495.5216134712
1586,311413.50377340615
360,151466.0512811169
1769,213091.07863435894
2617,147370.13831475377
1879,-703936.3545477539
991,213755.419948332
1535,104327.63137862831
1191,151526.3234275207
1579,196326.20206386596
1882,138272.44226207584
1510,11870.88307685405
2196,216272.76103006303
1845,185321.50729636103
2336,360742.67754903436
942,93613.98879010975
861,74654.92608491331
2555,85580.57839936018
1392,157245.5945584923
2099,272067.61021614075
1543,117704.68668414652
948,289258.3591285497
1239,171454.14201823622
22,184343.81794358045
2796,271442.5117524564
2747,185230.03805410117
92,323439.80934363604
210,167753.12574791163
1858,221396.9844251126
2228,190591.3652690947
447,236341.68585301936
827,270757.91356473416
1649,232735.80444852263
682,134142.31434722245
2698,131534.1127000004
494,158439.03253991902
214,136576.02990725636
2441,244260.85504113138
2679,127558.54069330543
1336,122032.61620414257
465,171005.58784393966
1524,-1624783.4511817917
2543,-19782.838287763298
631,139476.6116251871
2452,322246.89866168797
228,147727.45577005297
126,200015.2836957574
1092,209385.25166011602
1122,181739.7473604679
932,233321.687835671
1980,-1498685.7176715806
2171,103419.42107884586
551,145147.336287342
2768,171480.8916459456
2056,111924.72642572969
1159,374693.528385669
2645,-2041383.4040777981
1174,187493.07635914534
2266,214398.9355085492
2462,379984.658477135
1219,133764.41338144243
2922,218971.05698406696
118,151271.82862778753
474,176902.45543143898
2576,169548.34931866825
872,292588.31389977783
1077,205578.18026092649
1536,139428.4080291912
1150,125706.7988807559
2341,308609.45967095345
1931,-74214.90105426311
2785,114254.5328412503
2538,126003.75238098949
597,228509.03433841467
464,203555.47206077725
233,224382.27081742138
2169,132956.6539959833
2123,155266.66226492822
1867,182693.5001309812
137,273921.89401032776
515,242483.2726689279
933,105088.73420606554
2784,-72142.89320903271
972,193004.77334800363
599,167042.10213375092
2614,124010.21403951198
2582,140577.9344305247
1409,-710425.244732149
175,98075.43466185033
352,222443.78393661976
976,81331.4717072323
2134,194128.47191195935
984,109052.60834394395
2396,316490.43666455895
1673,176169.73934958875
404,145762.49444071203
607,177097.9671932906
814,185893.91153527796
868,191650.42868933082
2271,194610.5467165783
1633,237371.86752655357
337,197416.43595769256
2765,191032.3692350909
1746,247797.03289483488
368,315287.2471639663
2806,227631.4414670244
1662,195245.5763124749
1234,214759.26918767393
1373,134594.54496934265
1672,31790.48986195028
1939,117609.65630803257
